id1,id2
FOODON_00001871,1848
FOODON_00001871,2201
FOODON_00001871,464
FOODON_00001871,72
FOODON_00001871,1632
FOODON_00001871,1396
FOODON_00001871,1090
FOODON_00001871,1900
FOODON_00001871,1138
FOODON_00001871,269
FOODON_00001871,107
FOODON_00001871,1190
FOODON_00001871,1105
FOODON_00001871,654
FOODON_00001871,562
FOODON_00001871,718
FOODON_00001871,1585
FOODON_00001871,863
FOODON_00001871,2269
FOODON_00001871,114
FOODON_00001871,827
FOODON_00001871,1980
FOODON_00001871,339
FOODON_00001871,1437
FOODON_00001871,601
FOODON_00001871,1677
FOODON_00001871,454
FOODON_00001871,1843
FOODON_00001871,1838
FOODON_00001871,45
FOODON_00001871,692
FOODON_00001871,955
FOODON_00001871,17
FOODON_00001871,1865
FOODON_00001871,727
FOODON_00001871,2198
FOODON_00001871,715
FOODON_00001871,1916
FOODON_00001871,1239
FOODON_00001871,1020
FOODON_00001871,2190
FOODON_00001871,1605
FOODON_00001871,1996
FOODON_00001871,2080
FOODON_00001871,2100
FOODON_00001871,2268
FOODON_00001871,1159
FOODON_00001871,1569
FOODON_00001871,671
FOODON_00001871,744
FOODON_00001871,120
FOODON_00001871,2413
FOODON_00001871,1154
FOODON_00001871,1720
FOODON_00001871,442
FOODON_00001871,1500
FOODON_00001871,883
FOODON_00001871,805
FOODON_00001871,893
FOODON_00001871,1743
FOODON_00001871,1245
FOODON_00001871,821
FOODON_00001871,1562
FOODON_00001871,1825
FOODON_00001871,1106
FOODON_00001871,991
FOODON_00001871,982
FOODON_00001871,1328
FOODON_00001871,877
FOODON_00001871,2264
FOODON_00001871,2026
FOODON_00001871,569
FOODON_00001871,1970
FOODON_00001871,1799
FOODON_00001871,418
FOODON_00001871,2020
FOODON_00001871,788
FOODON_00001871,1372
FOODON_00001871,1214
FOODON_00001871,1922
FOODON_00001871,725
FOODON_00001871,344
FOODON_00001871,1224
FOODON_00001871,1882
FOODON_00001871,1107
FOODON_00001871,498
FOODON_00001871,1501
FOODON_00001871,853
FOODON_00001871,2530
FOODON_00001871,1645
FOODON_00001871,881
FOODON_00001871,1728
FOODON_00001871,1755
FOODON_00001871,563
FOODON_00001871,794
FOODON_00001871,1839
FOODON_00001871,1483
FOODON_00001871,1673
FOODON_00001871,2153
FOODON_00001871,2423
FOODON_00001871,2389
FOODON_00001871,1049
FOODON_00001871,2296
FOODON_00001871,1455
FOODON_00001871,1435
FOODON_00001871,1109
FOODON_00001871,648
FOODON_00001871,1737
FOODON_00001871,2023
FOODON_00001871,1043
FOODON_00001871,2253
FOODON_00001871,469
FOODON_00001871,957
FOODON_00001871,693
FOODON_00001871,1073
FOODON_00001871,849
FOODON_00001871,1519
FOODON_00001871,2036
FOODON_00001871,1225
FOODON_00001871,1700
FOODON_00001871,2351
FOODON_00001871,1903
FOODON_00001871,1617
FOODON_00001871,1993
FOODON_00001871,1172
FOODON_00001871,2329
FOODON_00001871,2328
FOODON_00001871,1766
FOODON_00001871,2310
FOODON_00001871,731
FOODON_00001871,1400
FOODON_00001871,2131
FOODON_00001871,1931
FOODON_00001871,521
FOODON_00001871,871
FOODON_00001871,159
FOODON_00001871,1269
FOODON_00001871,872
FOODON_00001871,2069
FOODON_00001871,2324
FOODON_00001871,1210
FOODON_00001871,1042
FOODON_00001871,2098
FOODON_00001871,275
FOODON_00001871,920
FOODON_00001871,59
FOODON_00001871,250
FOODON_00001871,807
FOODON_00001871,127
FOODON_00001871,1559
FOODON_00001871,609
FOODON_00001871,978
FOODON_00001871,2125
FOODON_00001871,1026
FOODON_00001871,1362
FOODON_00001871,1941
FOODON_00001871,1191
FOODON_00001871,22
FOODON_00001871,1892
FOODON_00001871,1327
FOODON_00001871,4
FOODON_00001871,1355
FOODON_00001871,1458
FOODON_00001871,2424
FOODON_00001871,2085
FOODON_00001871,1021
FOODON_00001871,1622
FOODON_00001871,1014
FOODON_00001871,2519
FOODON_00001871,1419
FOODON_00001871,91
FOODON_00001871,1629
FOODON_00001871,1357
FOODON_00001871,318
FOODON_00001871,468
FOODON_00001871,1322
FOODON_00001871,854
FOODON_00001871,1727
FOODON_00001871,2455
FOODON_00001871,2314
FOODON_00001871,1546
FOODON_00001871,70
FOODON_00001871,759
FOODON_00001871,1949
FOODON_00001871,2462
FOODON_00001871,2101
FOODON_00001871,1502
FOODON_00001871,1753
FOODON_00001871,1390
FOODON_00001871,1393
FOODON_00001871,123
FOODON_00001871,1751
FOODON_00001871,2186
FOODON_00001871,1123
FOODON_00001871,1997
FOODON_00001871,1991
FOODON_00001871,1971
FOODON_00001871,952
FOODON_00001871,2416
FOODON_00001871,1134
FOODON_00001871,1717
FOODON_00001871,1486
FOODON_00001871,1998
FOODON_00001871,1015
FOODON_00001871,24
FOODON_00001871,2149
FOODON_00001871,140
FOODON_00001871,1529
FOODON_00001871,1350
FOODON_00001871,1602
FOODON_00001871,2504
FOODON_00001871,1740
FOODON_00001871,1917
FOODON_00001871,166
FOODON_00001871,254
FOODON_00001871,2394
FOODON_00001871,29
FOODON_00001871,1441
FOODON_00001871,2072
FOODON_00001871,1404
FOODON_00001871,1985
FOODON_00001871,1883
FOODON_00001871,710
FOODON_00001871,178
FOODON_00001871,997
FOODON_00001871,2284
FOODON_00001871,1040
FOODON_00001871,1899
FOODON_00001871,60
FOODON_00001871,2403
FOODON_00001871,1702
FOODON_00001871,2301
FOODON_00001871,1505
FOODON_00001871,1987
FOODON_00001871,1694
FOODON_00001871,1087
FOODON_00001871,1277
FOODON_00001871,2076
FOODON_00001871,911
FOODON_00001871,1376
FOODON_00001871,14
FOODON_00001871,2339
FOODON_00001871,753
FOODON_00001871,109
FOODON_00001871,777
FOODON_00001871,1729
FOODON_00001871,1064
FOODON_00001871,2386
FOODON_00001871,130
FOODON_00001871,1832
FOODON_00001871,1260
FOODON_00001871,2346
FOODON_00001871,320
FOODON_00001871,278
FOODON_00001871,1423
FOODON_00001871,1760
FOODON_00001871,368
FOODON_00001871,299
FOODON_00001871,2084
FOODON_00001871,1226
FOODON_00001871,2415
FOODON_00001871,2338
FOODON_00001871,2193
FOODON_00001871,1787
FOODON_00001871,664
FOODON_00001871,1896
FOODON_00001871,608
FOODON_00001871,1666
FOODON_00001871,793
FOODON_00001871,198
FOODON_00001871,1512
FOODON_00001871,2358
FOODON_00001871,2373
FOODON_00001871,1867
FOODON_00001871,676
FOODON_00001871,650
FOODON_00001871,327
FOODON_00001871,1120
FOODON_00001871,19
FOODON_00001871,2226
FOODON_00001871,679
FOODON_00001871,1543
FOODON_00001871,614
FOODON_00001871,544
FOODON_00001871,1786
FOODON_00001871,257
FOODON_00001871,2200
FOODON_00001871,1035
FOODON_00001871,724
FOODON_00001871,2434
FOODON_00001871,2217
FOODON_00001871,1722
FOODON_00001871,1953
FOODON_00001871,402
FOODON_00001871,2174
FOODON_00001871,2145
FOODON_00001871,1578
FOODON_00001871,801
FOODON_00001871,984
FOODON_00001871,1641
FOODON_00001871,665
FOODON_00001871,1686
FOODON_00001871,1918
FOODON_00001871,2511
FOODON_00001871,1151
FOODON_00001871,528
FOODON_00001871,434
FOODON_00001871,2168
FOODON_00001871,2327
FOODON_00001871,937
FOODON_00001871,1952
FOODON_00001871,2092
FOODON_00001871,1488
FOODON_00001871,1946
FOODON_00001871,2093
FOODON_00001871,2461
FOODON_00001871,1572
FOODON_00001871,2227
FOODON_00001871,2230
FOODON_00001871,448
FOODON_00001871,1461
FOODON_00001871,2349
FOODON_00001871,1230
FOODON_00001871,587
FOODON_00001871,1477
FOODON_00001871,1777
FOODON_00001871,2063
FOODON_00001871,1506
FOODON_00001871,407
FOODON_00001871,1165
FOODON_00001871,460
FOODON_00001871,1604
FOODON_00001871,1923
FOODON_00001871,2135
FOODON_00001871,766
FOODON_00001871,1868
FOODON_00001871,1683
FOODON_00001871,808
FOODON_00001871,2203
FOODON_00001871,981
FOODON_00001871,301
FOODON_00001871,1212
FOODON_00001871,1817
FOODON_00001871,1522
FOODON_00001871,935
FOODON_00001871,189
FOODON_00001871,996
FOODON_00001871,814
FOODON_00001871,527
FOODON_00001871,1315
FOODON_00001871,169
FOODON_00001871,2213
FOODON_00001871,26
FOODON_00001871,1858
FOODON_00001871,1282
FOODON_00001871,145
FOODON_00001871,1778
FOODON_00001871,415
FOODON_00001871,2118
FOODON_00001871,76
FOODON_00001871,932
FOODON_00001871,2427
FOODON_00001871,1463
FOODON_00001871,644
FOODON_00001871,628
FOODON_00001871,1975
FOODON_00001871,1749
FOODON_00001871,2013
FOODON_00001871,1469
FOODON_00001871,1167
FOODON_00001871,890
FOODON_00001871,700
FOODON_00001871,1763
FOODON_00001871,2348
FOODON_00001871,1420
FOODON_00001871,2308
FOODON_00001871,2067
FOODON_00001871,1580
FOODON_00001871,1206
FOODON_00001871,177
FOODON_00001871,2288
FOODON_00001871,897
FOODON_00001871,623
FOODON_00001871,1656
FOODON_00001871,917
FOODON_00001871,342
FOODON_00001871,56
FOODON_00001871,2391
FOODON_00001871,1745
FOODON_00001871,2266
FOODON_00001871,455
FOODON_00001871,1767
FOODON_00001871,839
FOODON_00001871,1607
FOODON_00001871,1557
FOODON_00001871,2139
FOODON_00001871,57
FOODON_00001871,1213
FOODON_00001871,1454
FOODON_00001871,173
FOODON_00001871,1418
FOODON_00001871,573
FOODON_00001871,2448
FOODON_00001871,497
FOODON_00001871,1879
FOODON_00001871,1895
FOODON_00001871,1399
FOODON_00001871,1620
FOODON_00001871,862
FOODON_00001871,2250
FOODON_00001871,291
FOODON_00001871,148
FOODON_00001871,1086
FOODON_00001871,1679
FOODON_00001871,1906
FOODON_00001871,1216
FOODON_00001871,78
FOODON_00001871,704
FOODON_00001871,1725
FOODON_00001871,2388
FOODON_00001871,2155
FOODON_00001871,561
FOODON_00001871,168
FOODON_00001871,1544
FOODON_00001871,1549
FOODON_00001871,869
FOODON_00001871,823
FOODON_00001871,1809
FOODON_00001871,1369
FOODON_00001871,1983
FOODON_00001871,2014
FOODON_00001871,118
FOODON_00001871,901
FOODON_00001871,913
FOODON_00001871,508
FOODON_00001871,638
FOODON_00001871,293
FOODON_00001871,1542
FOODON_00001871,2027
FOODON_00001871,393
FOODON_00001871,1497
FOODON_00001871,1826
FOODON_00001871,112
FOODON_00001871,1527
FOODON_00001871,1495
FOODON_00001871,1033
FOODON_00001871,1007
FOODON_00001871,2354
FOODON_00001871,787
FOODON_00001871,1048
FOODON_00001871,220
FOODON_00001871,132
FOODON_00001871,829
FOODON_00001871,488
FOODON_00001871,1674
FOODON_00001871,438
FOODON_00001871,1248
FOODON_00001871,2265
FOODON_00001871,1798
FOODON_00001871,2150
FOODON_00001871,1288
FOODON_00001871,1593
FOODON_00001871,1111
FOODON_00001871,1130
FOODON_00001871,1525
FOODON_00001871,633
FOODON_00001871,1854
FOODON_00001871,926
FOODON_00001871,382
FOODON_00001871,281
FOODON_00001871,2509
FOODON_00001871,1733
FOODON_00001871,553
FOODON_00001871,1716
FOODON_00001871,1468
FOODON_00001871,1807
FOODON_00001871,576
FOODON_00001871,1847
FOODON_00001871,2160
FOODON_00001871,1797
FOODON_00001871,2516
FOODON_00001871,1956
FOODON_00001871,571
FOODON_00001871,2315
FOODON_00001871,649
FOODON_00001871,8
FOODON_00001871,1061
FOODON_00001871,256
FOODON_00001871,208
FOODON_00001871,1363
FOODON_00001871,1187
FOODON_00001871,803
FOODON_00001871,684
FOODON_00001871,1183
FOODON_00001871,1627
FOODON_00001871,116
FOODON_00001871,2356
FOODON_00001871,2089
FOODON_00001871,2333
FOODON_00001871,2189
FOODON_00001871,104
FOODON_00001871,1944
FOODON_00001871,2050
FOODON_00001871,2440
FOODON_00001871,1782
FOODON_00001871,800
FOODON_00001871,2289
FOODON_00001871,1227
FOODON_00001871,2307
FOODON_00001871,2406
FOODON_00001871,1058
FOODON_00001871,513
FOODON_00001871,479
FOODON_00001871,2335
FOODON_00001871,619
FOODON_00001871,594
FOODON_00001871,1360
FOODON_00001871,2043
FOODON_00001871,2418
FOODON_00001871,1460
FOODON_00001871,1424
FOODON_00001871,1724
FOODON_00001871,1067
FOODON_00001871,885
FOODON_00001871,2342
FOODON_00001871,289
FOODON_00001871,1144
FOODON_00001871,1300
FOODON_00001871,423
FOODON_00001871,2417
FOODON_00001871,471
FOODON_00001871,1028
FOODON_00001871,1898
FOODON_00001871,590
FOODON_00001871,1112
FOODON_00001871,506
FOODON_00001871,776
FOODON_00001871,2517
FOODON_00001871,1222
FOODON_00001871,1592
FOODON_00001871,1115
FOODON_00001871,1150
FOODON_00001871,738
FOODON_00001871,2157
FOODON_00001871,2325
FOODON_00001871,1324
FOODON_00001871,1177
FOODON_00001871,1244
FOODON_00001871,2297
FOODON_00001871,135
FOODON_00001871,1851
FOODON_00001871,2322
FOODON_00001871,1600
FOODON_00001871,1207
FOODON_00001871,131
FOODON_00001871,328
FOODON_00001871,1803
FOODON_00001871,354
FOODON_00001871,1802
FOODON_00001871,2199
FOODON_00001871,2355
FOODON_00001871,1885
FOODON_00001871,1819
FOODON_00001871,816
FOODON_00001871,1137
FOODON_00001871,170
FOODON_00001871,641
FOODON_00001871,2401
FOODON_00001871,695
FOODON_00001871,2334
FOODON_00001871,1888
FOODON_00001871,1237
FOODON_00001871,388
FOODON_00001871,1407
FOODON_00001871,728
FOODON_00001871,1201
FOODON_00001871,2144
FOODON_00001871,1344
FOODON_00001871,661
FOODON_00001871,784
FOODON_00001871,2103
FOODON_00001871,529
FOODON_00001871,444
FOODON_00001871,1285
FOODON_00001871,2033
FOODON_00001871,88
FOODON_00001871,2306
FOODON_00001871,1534
FOODON_00001871,1631
FOODON_00001871,1066
FOODON_00001871,542
FOODON_00001871,2435
FOODON_00001871,1688
FOODON_00001871,1669
FOODON_00001871,223
FOODON_00001871,7
FOODON_00001871,1429
FOODON_00001871,1708
FOODON_00001871,1030
FOODON_00001871,211
FOODON_00001871,646
FOODON_00001871,194
FOODON_00001871,2128
FOODON_00001871,1202
FOODON_00001871,2361
FOODON_00001871,2370
FOODON_00001871,1485
FOODON_00001871,1935
FOODON_00001871,48
FOODON_00001871,40
FOODON_00001871,201
FOODON_00001871,2225
FOODON_00001871,2311
FOODON_00001871,591
FOODON_00001871,931
FOODON_00001871,296
FOODON_00001871,523
FOODON_00001871,410
FOODON_00001871,1933
FOODON_00001871,258
FOODON_00001871,1628
FOODON_00001871,674
FOODON_00001871,678
FOODON_00001871,1381
FOODON_00001871,1984
FOODON_00001871,466
FOODON_00001871,1800
FOODON_00001871,972
FOODON_00001871,323
FOODON_00001871,1789
FOODON_00001871,1526
FOODON_00001871,804
FOODON_00001871,547
FOODON_00001871,739
FOODON_00001871,1942
FOODON_00001871,186
FOODON_00001871,1738
FOODON_00001871,1926
FOODON_00001871,338
FOODON_00001871,1754
FOODON_00001871,394
FOODON_00001871,1422
FOODON_00001871,988
FOODON_00001871,851
FOODON_00001871,2171
FOODON_00001871,2360
FOODON_00001871,212
FOODON_00001871,85
FOODON_00001871,1055
FOODON_00001871,551
FOODON_00001871,876
FOODON_00001871,1397
FOODON_00001871,1705
FOODON_00001871,459
FOODON_00001871,865
FOODON_00001871,74
FOODON_00001871,1459
FOODON_00001871,2054
FOODON_00001871,1637
FOODON_00001871,708
FOODON_00001871,1598
FOODON_00001871,2506
FOODON_00001871,1032
FOODON_00001871,1077
FOODON_00001871,880
FOODON_00001871,928
FOODON_00001871,1233
FOODON_00001871,435
FOODON_00001871,1524
FOODON_00001871,443
FOODON_00001871,2273
FOODON_00001871,31
FOODON_00001871,1712
FOODON_00001871,1640
FOODON_00001871,1095
FOODON_00001871,2202
FOODON_00001871,927
FOODON_00001871,1434
FOODON_00001871,2048
FOODON_00001871,1243
FOODON_00001871,1958
FOODON_00001871,1964
FOODON_00001871,142
FOODON_00001871,520
FOODON_00001871,962
FOODON_00001871,2263
FOODON_00001871,580
FOODON_00001871,767
FOODON_00001871,1240
FOODON_00001871,936
FOODON_00001871,690
FOODON_00001871,1050
FOODON_00001871,1448
FOODON_00001871,2372
FOODON_00001871,2004
FOODON_00001871,1954
FOODON_00001871,856
FOODON_00001871,1246
FOODON_00001871,1966
FOODON_00001871,1057
FOODON_00001871,133
FOODON_00001871,533
FOODON_00001871,494
FOODON_00001871,1305
FOODON_00001871,274
FOODON_00001871,903
FOODON_00001871,58
FOODON_00001871,1982
FOODON_00001871,346
FOODON_00001871,785
FOODON_00001871,764
FOODON_00001871,1326
FOODON_00001871,377
FOODON_00001871,2122
FOODON_00001871,87
FOODON_00001871,2052
FOODON_00001871,2257
FOODON_00001871,414
FOODON_00001871,848
FOODON_00001871,331
FOODON_00001871,1596
FOODON_00001871,2451
FOODON_00001871,219
FOODON_00001871,2137
FOODON_00001871,1155
FOODON_00001871,1027
FOODON_00001871,1845
FOODON_00001871,1552
FOODON_00001871,160
FOODON_00001871,1653
FOODON_00001871,2368
FOODON_00001871,1234
FOODON_00001871,34
FOODON_00001871,262
FOODON_00001871,826
FOODON_00001871,2365
FOODON_00001871,18
FOODON_00001871,1704
FOODON_00001871,105
FOODON_00001871,197
FOODON_00001871,815
FOODON_00001871,1493
FOODON_00001871,1735
FOODON_00001871,2241
FOODON_00001871,1541
FOODON_00001871,2531
FOODON_00001871,565
FOODON_00001871,1462
FOODON_00001871,2384
FOODON_00001871,838
FOODON_00001871,1555
FOODON_00001871,2277
FOODON_00001871,2061
FOODON_00001871,2323
FOODON_00001871,2008
FOODON_00001871,1840
FOODON_00001871,1232
FOODON_00001871,2393
FOODON_00001871,1920
FOODON_00001871,615
FOODON_00001871,1116
FOODON_00001871,445
FOODON_00001871,2501
FOODON_00001871,2220
FOODON_00001871,218
FOODON_00001871,152
FOODON_00001871,1280
FOODON_00001871,1092
FOODON_00001871,2141
FOODON_00001871,2377
FOODON_00001871,2073
FOODON_00001871,2058
FOODON_00001871,2293
FOODON_00001871,685
FOODON_00001871,500
FOODON_00001871,706
FOODON_00001871,557
FOODON_00001871,1710
FOODON_00001871,203
FOODON_00001871,1031
FOODON_00001871,1036
FOODON_00001871,1342
FOODON_00001871,13
FOODON_00001871,2260
FOODON_00001871,1616
FOODON_00001871,1472
FOODON_00001871,406
FOODON_00001871,51
FOODON_00001871,412
FOODON_00001871,2059
FOODON_00001871,1783
FOODON_00001871,1793
FOODON_00001871,1157
FOODON_00001871,2512
FOODON_00001871,1453
FOODON_00001871,707
FOODON_00001871,27
FOODON_00001871,1
FOODON_00001871,1992
FOODON_00001871,657
FOODON_00001871,180
FOODON_00001871,583
FOODON_00001871,2341
FOODON_00001871,960
FOODON_00001871,92
FOODON_00001871,980
FOODON_00001871,1924
FOODON_00001871,1204
FOODON_00001871,1175
FOODON_00001871,2254
FOODON_00001871,1583
FOODON_00001871,1788
FOODON_00001871,1452
FOODON_00001871,52
FOODON_00001871,2006
FOODON_00001871,2256
FOODON_00001871,603
FOODON_00001871,1270
FOODON_00001871,616
FOODON_00001871,2081
FOODON_00001871,401
FOODON_00001871,167
FOODON_00001871,1857
FOODON_00001871,1680
FOODON_00001871,1349
FOODON_00001871,138
FOODON_00001871,489
FOODON_00001871,755
FOODON_00001871,1436
FOODON_00001871,732
FOODON_00001871,2126
FOODON_00001871,1229
FOODON_00001871,1880
FOODON_00001871,2005
FOODON_00001871,778
FOODON_00001871,1810
FOODON_00001871,1199
FOODON_00001871,450
FOODON_00001871,280
FOODON_00001871,1951
FOODON_00001871,567
FOODON_00001871,1887
FOODON_00001871,866
FOODON_00001871,2453
FOODON_00001871,1875
FOODON_00001871,1018
FOODON_00001871,658
FOODON_00001871,1129
FOODON_00001871,2279
FOODON_00001871,2049
FOODON_00001871,2326
FOODON_00001871,1094
FOODON_00001871,1427
FOODON_00001871,668
FOODON_00001871,1780
FOODON_00001871,206
FOODON_00001871,283
FOODON_00001871,1965
FOODON_00001871,1264
FOODON_00001871,2236
FOODON_00001871,985
FOODON_00001871,2428
FOODON_00001871,1957
FOODON_00001871,2251
FOODON_00001871,1074
FOODON_00001871,172
FOODON_00001871,1481
FOODON_00001871,925
FOODON_00001871,365
FOODON_00001871,912
FOODON_00001871,1537
FOODON_00001871,919
FOODON_00001871,611
FOODON_00001871,921
FOODON_00001871,2001
FOODON_00001871,155
FOODON_00001871,809
FOODON_00001871,2419
FOODON_00001871,2312
FOODON_00001871,1773
FOODON_00001871,356
FOODON_00001871,1950
FOODON_00001871,1146
FOODON_00001871,1220
FOODON_00001871,2077
FOODON_00001871,2437
FOODON_00001871,923
FOODON_00001871,2292
FOODON_00001871,1273
FOODON_00001871,1584
FOODON_00001871,2515
FOODON_00001871,647
FOODON_00001871,1059
FOODON_00001871,979
FOODON_00001871,840
FOODON_00001871,2184
FOODON_00001871,1962
FOODON_00001871,824
FOODON_00001871,1795
FOODON_00001871,181
FOODON_00001871,758
FOODON_00001871,2062
FOODON_00001871,441
FOODON_00001871,1374
FOODON_00001871,2235
FOODON_00001871,1082
FOODON_00001871,688
FOODON_00001871,179
FOODON_00001871,398
FOODON_00001871,1445
FOODON_00001871,940
FOODON_00001871,2454
FOODON_00001871,417
FOODON_00001871,136
FOODON_00001871,1968
FOODON_00001871,1164
FOODON_00001871,147
FOODON_00001871,271
FOODON_00001871,165
FOODON_00001871,2352
FOODON_00001871,844
FOODON_00001871,1791
FOODON_00001871,1769
FOODON_00001871,2034
FOODON_00001871,263
FOODON_00001871,1881
FOODON_00001871,1205
FOODON_00001871,760
FOODON_00001871,1909
FOODON_00001871,669
FOODON_00001871,73
FOODON_00001871,2068
FOODON_00001871,102
FOODON_00001871,2392
FOODON_00001871,2114
FOODON_00001871,822
FOODON_00001871,2038
FOODON_00001871,1812
FOODON_00001871,860
FOODON_00001871,1521
FOODON_00001871,1056
FOODON_00001871,340
FOODON_00001871,2318
FOODON_00001871,2151
FOODON_00001871,117
FOODON_00001871,780
FOODON_00001871,1121
FOODON_00001871,889
FOODON_00001871,487
FOODON_00001871,1517
FOODON_00001871,63
FOODON_00001871,1023
FOODON_00001871,2138
FOODON_00001871,509
FOODON_00001871,2422
FOODON_00001871,1162
FOODON_00001871,1325
FOODON_00001871,837
FOODON_00001871,2343
FOODON_00001871,2147
FOODON_00001871,481
FOODON_00001871,1969
FOODON_00001871,1451
FOODON_00001871,1409
FOODON_00001871,1184
FOODON_00001871,526
FOODON_00001871,2249
FOODON_00001871,1179
FOODON_00001871,403
FOODON_00001871,1356
FOODON_00001871,2039
FOODON_00001871,341
FOODON_00001871,2047
FOODON_00001871,376
FOODON_00001871,2518
FOODON_00001871,1633
FOODON_00001871,351
FOODON_00001871,1639
FOODON_00001871,95
FOODON_00001871,512
FOODON_00001871,1062
FOODON_00001871,416
FOODON_00001871,1967
FOODON_00001871,2041
FOODON_00001871,245
FOODON_00001871,23
FOODON_00001871,1545
FOODON_00001871,990
FOODON_00001871,2397
FOODON_00001871,1149
FOODON_00001871,873
FOODON_00001871,2336
FOODON_00001871,1389
FOODON_00001871,2353
FOODON_00001871,1303
FOODON_00001871,2330
FOODON_00001871,1173
FOODON_00001871,1379
FOODON_00001871,484
FOODON_00001871,859
FOODON_00001871,899
FOODON_00001871,1846
FOODON_00001871,37
FOODON_00001871,1548
FOODON_00001871,2275
FOODON_00001871,1508
FOODON_00001871,756
FOODON_00001871,2088
FOODON_00001871,1565
FOODON_00001871,2379
FOODON_00001871,1169
FOODON_00001871,501
FOODON_00001871,1000
FOODON_00001871,1490
FOODON_00001871,12
FOODON_00001871,110
FOODON_00001871,1142
FOODON_00001871,1573
FOODON_00001871,1890
FOODON_00001871,2502
FOODON_00001871,1318
FOODON_00001871,1113
FOODON_00001871,1037
FOODON_00001871,1491
FOODON_00001871,2282
FOODON_00001871,835
FOODON_00001871,482
FOODON_00001871,66
FOODON_00001871,916
FOODON_00001871,1241
FOODON_00001871,1119
FOODON_00001871,1375
FOODON_00001871,1844
FOODON_00001871,841
FOODON_00001871,330
FOODON_00001871,98
FOODON_00001871,1228
FOODON_00001871,2018
FOODON_00001871,2095
FOODON_00001871,248
FOODON_00001871,1484
FOODON_00001871,2246
FOODON_00001871,1343
FOODON_00001871,1373
FOODON_00001871,624
FOODON_00001871,1921
FOODON_00001871,625
FOODON_00001871,2238
FOODON_00001871,2146
FOODON_00001871,1623
FOODON_00001871,2231
FOODON_00001871,1815
FOODON_00001871,378
FOODON_00001871,446
FOODON_00001871,2438
FOODON_00001871,2366
FOODON_00001871,216
FOODON_00001871,217
FOODON_00001871,867
FOODON_00001871,675
FOODON_00001871,316
FOODON_00001871,364
FOODON_00001871,1211
FOODON_00001871,754
FOODON_00001871,1912
FOODON_00001871,1869
FOODON_00001871,995
FOODON_00001871,1796
FOODON_00001871,1510
FOODON_00001871,1981
FOODON_00001871,1446
FOODON_00001871,2347
FOODON_00001871,2031
FOODON_00001871,2185
FOODON_00001871,499
FOODON_00001871,2030
FOODON_00001871,843
FOODON_00001871,1986
FOODON_00001871,858
FOODON_00001871,10
FOODON_00001871,2259
FOODON_00001871,2002
FOODON_00001871,1876
FOODON_00001871,1433
FOODON_00001871,16
FOODON_00001871,2102
FOODON_00001871,2211
FOODON_00001871,969
FOODON_00001871,2441
FOODON_00001871,447
FOODON_00001871,1432
FOODON_00001871,375
FOODON_00001871,2117
FOODON_00001871,1696
FOODON_00001871,437
FOODON_00001871,2119
FOODON_00001871,324
FOODON_00001871,686
FOODON_00001871,1135
FOODON_00001871,522
FOODON_00001871,939
FOODON_00001871,1774
FOODON_00001871,578
FOODON_00001871,2344
FOODON_00001871,205
FOODON_00001871,239
FOODON_00001871,1286
FOODON_00001871,3
FOODON_00001871,272
FOODON_00001871,144
FOODON_00001871,1060
FOODON_00001871,2060
FOODON_00001871,1568
FOODON_00001871,20
FOODON_00001871,493
FOODON_00001871,2032
FOODON_00001871,799
FOODON_00001871,2163
FOODON_00001871,1905
FOODON_00001871,387
FOODON_00001871,2442
FOODON_00001871,992
FOODON_00001871,1163
FOODON_00001871,635
FOODON_00001871,1608
FOODON_00001871,1693
FOODON_00001871,963
FOODON_00001871,1487
FOODON_00001871,2066
FOODON_00001871,1744
FOODON_00001871,986
FOODON_00001871,1185
FOODON_00001871,1570
FOODON_00001871,1994
FOODON_00001871,426
FOODON_00001871,1624
FOODON_00001871,2015
FOODON_00001871,2439
FOODON_00001871,312
FOODON_00001871,2133
FOODON_00001871,1523
FOODON_00001871,1563
FOODON_00001871,1814
FOODON_00001871,1816
FOODON_00001871,1456
FOODON_00001871,380
FOODON_00001871,1127
FOODON_00001871,2302
FOODON_00001871,1748
FOODON_00001871,1878
FOODON_00001871,386
FOODON_00001871,1618
FOODON_00001871,574
FOODON_00001871,121
FOODON_00001871,1251
FOODON_00001871,75
FOODON_00001871,1457
FOODON_00001871,90
FOODON_00001871,1261
FOODON_00001871,1836
FOODON_00001871,1518
FOODON_00001871,43
FOODON_00001871,1428
FOODON_00001871,1312
FOODON_00001871,182
FOODON_00001871,1547
FOODON_00001871,1414
FOODON_00001871,1649
FOODON_00001871,1410
FOODON_00001871,115
FOODON_00001871,1195
FOODON_00001871,2028
FOODON_00001871,2187
FOODON_00001871,1235
FOODON_00001871,1714
FOODON_00001871,284
FOODON_00001871,1075
FOODON_00001871,1823
FOODON_00001871,2276
FOODON_00001871,1747
FOODON_00001871,1313
FOODON_00001871,2299
FOODON_00001871,2181
FOODON_00001871,1860
FOODON_00001871,395
FOODON_00001871,2317
FOODON_00001871,2182
FOODON_00001871,534
FOODON_00001871,577
FOODON_00001871,1731
FOODON_00001871,2245
FOODON_00001871,719
FOODON_00001871,1354
FOODON_00001871,1960
FOODON_00001871,620
FOODON_00001871,332
FOODON_00001871,1682
FOODON_00001871,617
FOODON_00001871,62
FOODON_00001871,929
FOODON_00001871,2169
FOODON_00001871,134
FOODON_00001871,226
FOODON_00001871,125
